FLAG_MALE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_EMPLOYED,DAYS_AGE,FLAG_CHILDREN,FLAG_APPROVED
False,False,False,0,216000.0,Working,Secondary / secondary special,Separated,House / apartment,-561,True,False,False,Cleaning staff,1.0,True,20062,False,True
False,False,False,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10821,False,False,False,Laborers,2.0,True,18984,False,True
False,True,True,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-306,True,True,False,,2.0,False,12953,False,True
True,True,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2490,True,True,False,Managers,2.0,True,21112,False,True
False,False,True,0,157500.0,Working,Higher education,Married,House / apartment,-4175,False,True,False,Managers,2.0,True,12086,False,True
False,False,False,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22867,False,False
False,False,False,0,180000.0,Working,Higher education,Married,House / apartment,-704,False,False,False,Accountants,2.0,True,9948,False,False
True,False,False,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,-1040,False,True,False,Laborers,4.0,True,14740,True,True
True,False,False,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1649,False,True,False,Drivers,2.0,True,9978,False,False
False,False,True,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-3629,False,False,False,High skill tech staff,1.0,True,19053,False,False
False,True,True,0,202500.0,State servant,Higher education,Single / not married,House / apartment,-15038,False,True,False,,1.0,False,22101,False,False
False,False,True,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-638,True,True,False,Laborers,2.0,True,18292,False,True
False,False,True,1,117000.0,Working,Higher education,Married,House / apartment,-551,True,False,False,Cleaning staff,3.0,True,18989,True,True
True,True,False,0,306000.0,Working,Incomplete higher,Civil marriage,House / apartment,-1656,False,True,True,Laborers,2.0,True,11548,False,False
False,True,True,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-6053,False,False,False,Cooking staff,3.0,True,12601,True,True
False,True,True,0,256500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1071,False,False,True,Core staff,2.0,True,13821,False,False
True,True,False,0,382500.0,State servant,Higher education,Married,Office apartment,-4174,False,False,False,,2.0,False,11960,False,False
False,False,False,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1353,True,False,False,Accountants,4.0,True,13791,True,False
False,False,True,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-2622,False,False,False,Medicine staff,4.0,True,14893,True,True
True,False,True,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10050,False,True,False,Laborers,4.0,True,21312,True,False
False,False,False,2,193500.0,Working,Higher education,Married,With parents,-7614,True,True,False,,4.0,False,15011,True,True
True,True,True,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3095,False,False,False,Laborers,3.0,True,13867,True,True
False,False,True,1,202500.0,Working,Incomplete higher,Married,House / apartment,-1100,False,True,False,Sales staff,3.0,True,10746,True,False
True,False,False,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-1046,True,False,False,Core staff,3.0,True,11459,True,True
False,False,False,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-1160,True,True,False,Core staff,4.0,True,14622,True,True
False,True,True,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-185,False,True,False,,2.0,False,15702,False,True
False,False,True,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1842,False,False,False,Cleaning staff,2.0,True,18767,False,False
False,False,True,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21908,False,False
True,True,False,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2722,False,False,False,,2.0,False,20874,False,False
False,True,False,0,382500.0,Working,Higher education,Married,House / apartment,-3965,True,True,False,,2.0,False,15435,False,False
False,False,True,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,20726,False,False
False,True,True,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21622,False,True
False,False,True,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,True,True,,1.0,False,19603,False,True
False,False,False,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1115,False,False,True,Cooking staff,1.0,True,14817,False,False
False,False,False,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-3902,True,False,False,Security staff,2.0,True,18029,False,False
False,False,True,0,130500.0,Pensioner,Higher education,Civil marriage,House / apartment,365243,False,False,False,,2.0,False,21461,False,True
False,False,True,0,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2010,False,True,False,,2.0,False,18858,False,True
False,True,False,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-3088,False,False,False,,2.0,False,12994,True,True
False,True,True,0,157500.0,State servant,Incomplete higher,Married,House / apartment,-7687,False,False,True,High skill tech staff,2.0,True,17432,False,False
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22319,False,False
False,False,True,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-2175,False,True,False,Sales staff,2.0,True,18435,False,False
False,True,True,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2515,False,False,False,Drivers,2.0,True,17958,False,True
False,False,True,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-10121,False,False,False,High skill tech staff,2.0,True,18114,False,True
False,False,True,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-218,False,False,False,,2.0,False,9663,False,True
False,False,True,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,False,False,False,,2.0,False,20369,False,False
True,True,False,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3594,False,False,False,,3.0,False,11726,True,True
False,False,True,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22381,False,True
False,True,True,1,225000.0,Commercial associate,Higher education,Separated,House / apartment,-232,False,False,True,Laborers,2.0,True,15671,True,True
True,False,False,1,360000.0,Working,Lower secondary,Married,House / apartment,-1048,False,False,True,Laborers,3.0,True,12615,True,True
False,True,True,2,117000.0,Working,Secondary / secondary special,Married,House / apartment,-4967,False,False,False,Laborers,4.0,True,13173,True,True
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22319,False,False
True,False,False,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-2349,True,False,False,Managers,2.0,True,15403,False,True
True,True,True,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-3383,False,False,False,Managers,2.0,True,14122,False,True
False,True,True,0,301500.0,Pensioner,Higher education,Married,House / apartment,365243,False,True,False,,2.0,False,21044,False,False
True,False,True,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-226,True,True,False,Laborers,4.0,True,12418,True,False
False,True,True,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-3141,False,False,False,Sales staff,2.0,True,18053,False,True
True,True,False,0,405000.0,Working,Higher education,Married,House / apartment,-3200,True,True,False,High skill tech staff,2.0,True,18655,False,True
False,False,True,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23441,False,False
False,False,True,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-1912,False,True,False,Sales staff,1.0,True,12009,False,True
False,True,False,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,True,False,,1.0,False,23679,False,False
True,True,True,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22231,False,False
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22319,False,True
False,False,False,0,189000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1746,False,False,False,Sales staff,1.0,True,20701,False,False
True,True,True,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-2135,True,False,False,Laborers,1.0,True,9862,False,True
True,True,True,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-925,True,True,False,Drivers,3.0,True,16204,True,False
True,True,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10236,True,True,False,Core staff,2.0,True,22014,False,True
True,True,False,0,184500.0,Working,Secondary / secondary special,Married,Municipal apartment,-1215,False,False,False,Laborers,2.0,True,18013,False,True
True,True,False,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1164,True,False,True,Drivers,2.0,True,11706,False,False
False,False,True,0,112500.0,Pensioner,Higher education,Widow,House / apartment,365243,False,False,False,,1.0,False,22231,False,True
False,True,False,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-1382,True,False,False,Medicine staff,2.0,True,12662,False,True
False,False,False,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-464,True,True,False,Core staff,1.0,True,19304,False,True
True,False,True,0,180000.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,19619,False,True
False,False,True,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,20858,False,False
True,True,True,0,157500.0,Working,Higher education,Married,House / apartment,-536,False,False,False,Security staff,2.0,True,18750,False,True
False,False,True,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3170,True,True,False,Laborers,3.0,True,10112,True,True
True,True,False,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-3595,True,True,False,Laborers,2.0,True,11702,False,False
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22319,False,False
False,False,True,1,405000.0,State servant,Higher education,Married,House / apartment,-4520,False,False,False,Core staff,3.0,True,12732,True,False
True,False,False,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-926,True,True,False,Laborers,3.0,True,10656,True,True
